"cause","effect"
"hsa-miR-193b-5p","FUBP1"
"hsa-miR-193b-5p","FUNDC2"
"hsa-miR-193b-5p","FZD5"
"hsa-miR-193b-5p","G3BP1"
"hsa-miR-193b-5p","GATA3"
"hsa-miR-193b-5p","GATAD2B"
"hsa-miR-193b-5p","GBF1"
"hsa-miR-193b-5p","GEMIN4"
"hsa-miR-193b-5p","GLB1"
"hsa-miR-193b-5p","GMEB1"
"hsa-miR-193b-5p","GMNN"
"hsa-miR-193b-5p","GNB2L1"
"hsa-miR-193b-5p","GOLGB1"
"hsa-miR-193b-5p","GOSR1"
"hsa-miR-193b-5p","GPI"
"hsa-miR-193b-5p","GRB7"
"hsa-miR-193b-5p","GUCA1B"
"hsa-miR-193b-5p","HADHB"
"hsa-miR-193b-5p","HCFC1"
"hsa-miR-193b-5p","HES1"
"hsa-miR-193b-5p","HIF1AN"
"hsa-miR-193b-5p","HMGCR"
"hsa-miR-193b-5p","HN1L"
"hsa-miR-193b-5p","HNRNPD"
"hsa-miR-193b-5p","HNRNPH1"
"hsa-miR-193b-5p","HNRNPL"
"hsa-miR-193b-5p","HNRNPUL1"
"hsa-miR-193b-5p","HOXC8"
"hsa-miR-193b-5p","HSP90AB1"
"hsa-miR-193b-5p","HSP90B1"
"hsa-miR-193b-5p","HSPA4"
"hsa-miR-193b-5p","HSPH1"
"hsa-miR-193b-5p","IFT172"
"hsa-miR-193b-5p","IGF1R"
"hsa-miR-193b-5p","IGFBP5"
"hsa-miR-193b-5p","IKZF3"
"hsa-miR-193b-5p","IL17RD"
"hsa-miR-193b-5p","ING5"
"hsa-miR-193b-5p","IPO8"
"hsa-miR-193b-5p","IRS1"
"hsa-miR-193b-5p","IVNS1ABP"
"hsa-miR-193b-5p","JARID2"
"hsa-miR-193b-5p","JMJD1C"
"hsa-miR-193b-5p","KBTBD7"
"hsa-miR-193b-5p","KCNE1"
"hsa-miR-193b-5p","KIAA1191"
"hsa-miR-193b-5p","KIF11"
"hsa-miR-193b-5p","KIF22"
"hsa-miR-193b-5p","KIF3A"
"hsa-miR-193b-5p","KIT"
"hsa-miR-193b-5p","KRT19"
"hsa-miR-193b-5p","LAMC1"
"hsa-miR-193b-5p","LEF1"
"hsa-miR-193b-5p","LMNB1"
"hsa-miR-193b-5p","LPAR3"
"hsa-miR-193b-5p","MAP4"
"hsa-miR-193b-5p","MAPK1"
"hsa-miR-193b-5p","MAPK10"
"hsa-miR-193b-5p","MAPK8"
"hsa-miR-193b-5p","MARCKSL1"
"hsa-miR-193b-5p","MARK2"
"hsa-miR-193b-5p","MATR3"
"hsa-miR-193b-5p","MBTPS1"
"hsa-miR-193b-5p","MCM2"
"hsa-miR-193b-5p","MCM3"
"hsa-miR-193b-5p","MCM4"
"hsa-miR-193b-5p","MED14"
"hsa-miR-193b-5p","MED21"
"hsa-miR-193b-5p","MIB1"
"hsa-miR-193b-5p","MORF4L2"
"hsa-miR-193b-5p","MRPL42"
"hsa-miR-193b-5p","MSH6"
"hsa-miR-193b-5p","MTMR4"
"hsa-miR-193b-5p","MYB"
"hsa-miR-193b-5p","MYBBP1A"
"hsa-miR-193b-5p","MYBL1"
"hsa-miR-193b-5p","MYLK"
"hsa-miR-193b-5p","N4BP3"
"hsa-miR-193b-5p","NCOA6"
"hsa-miR-193b-5p","NCOR1"
"hsa-miR-193b-5p","NEDD4L"
"hsa-miR-193b-5p","NF1"
"hsa-miR-193b-5p","NF2"
"hsa-miR-193b-5p","NFE2L1"
"hsa-miR-193b-5p","NIPBL"
"hsa-miR-193b-5p","NME4"
"hsa-miR-193b-5p","NONO"
"hsa-miR-193b-5p","NPM1"
"hsa-miR-193b-5p","NSD1"
"hsa-miR-193b-5p","NSF"
"hsa-miR-193b-5p","NUCB2"
"hsa-miR-193b-5p","NUP214"
"hsa-miR-193b-5p","NUP50"
"hsa-miR-193b-5p","NUPL1"
"hsa-miR-193b-5p","OGDH"
"hsa-miR-193b-5p","PABPC1"
"hsa-miR-193b-5p","PAK3"
"hsa-miR-193b-5p","PAK4"
"hsa-miR-193b-5p","PARD3"
"hsa-miR-193b-5p","PAWR"
"hsa-miR-193b-5p","PBX1"
"hsa-miR-193b-5p","PCM1"
"hsa-miR-193b-5p","PCNA"
"hsa-miR-193b-5p","PEG10"
"hsa-miR-193b-5p","PFDN2"
"hsa-miR-193b-5p","PIK3R1"
"hsa-miR-193b-5p","PIP4K2C"
"hsa-miR-193b-5p","PITPNA"
"hsa-miR-193b-5p","PLEKHB2"
"hsa-miR-193b-5p","PMAIP1"
"hsa-miR-193b-5p","POGZ"
"hsa-miR-193b-5p","POLA1"
"hsa-miR-193b-5p","POLE2"
"hsa-miR-193b-5p","PPP1R10"
"hsa-miR-193b-5p","PPP2R5C"
"hsa-miR-193b-5p","PPRC1"
"hsa-miR-193b-5p","PRIM1"
"hsa-miR-193b-5p","PRNP"
"hsa-miR-193b-5p","PRPF40B"
"hsa-miR-193b-5p","PSEN1"
"hsa-miR-193b-5p","PSMA7"
"hsa-miR-193b-5p","PSME3"
"hsa-miR-193b-5p","PSRC1"
"hsa-miR-193b-5p","PTBP1"
"hsa-miR-193b-5p","PTBP2"
"hsa-miR-193b-5p","PTRF"
"hsa-miR-193b-5p","PUM2"
"hsa-miR-193b-5p","PURB"
"hsa-miR-193b-5p","RAB22A"
"hsa-miR-193b-5p","RAB3B"
"hsa-miR-193b-5p","RAB5B"
"hsa-miR-193b-5p","RAC2"
"hsa-miR-193b-5p","RACGAP1"
"hsa-miR-193b-5p","RAF1"
"hsa-miR-193b-5p","RASSF5"
"hsa-miR-193b-5p","RAVER1"
"hsa-miR-193b-5p","RBBP5"
"hsa-miR-193b-5p","RBBP8"
"hsa-miR-193b-5p","RBM14"
"hsa-miR-193b-5p","RBM4"
"hsa-miR-193b-5p","RBM4B"
"hsa-miR-193b-5p","RBM8A"
"hsa-miR-193b-5p","RDH11"
"hsa-miR-193b-5p","REPS1"
"hsa-miR-193b-5p","RFC4"
"hsa-miR-193b-5p","RFC5"
"hsa-miR-193b-5p","RFX3"
"hsa-miR-193b-5p","RLF"
"hsa-miR-193b-5p","RMI1"
"hsa-miR-193b-5p","RNF111"
"hsa-miR-193b-5p","RNF115"
"hsa-miR-193b-5p","RNF4"
"hsa-miR-193b-5p","RPL4"
"hsa-miR-193b-5p","RPS6KA1"
"hsa-miR-193b-5p","RTKN"
"hsa-miR-193b-5p","RUVBL1"
"hsa-miR-193b-5p","RYK"
"hsa-miR-193b-5p","SATB2"
"hsa-miR-193b-5p","SDC1"
"hsa-miR-193b-5p","SDCBP"
"hsa-miR-193b-5p","SEPHS1"
"hsa-miR-193b-5p","SETD5"
"hsa-miR-193b-5p","SF3A1"
"hsa-miR-193b-5p","SF3B1"
"hsa-miR-193b-5p","SF3B3"
"hsa-miR-193b-5p","SFPQ"
"hsa-miR-193b-5p","SH3BP5"
"hsa-miR-193b-5p","SHMT1"
"hsa-miR-193b-5p","SLC9A3R1"
"hsa-miR-193b-5p","SMARCD1"
"hsa-miR-193b-5p","SMC3"
"hsa-miR-193b-5p","SMG7"
"hsa-miR-193b-5p","SNRNP200"
"hsa-miR-193b-5p","SNRPD3"
"hsa-miR-193b-5p","SNRPF"
"hsa-miR-193b-5p","SOCS5"
"hsa-miR-193b-5p","SON"
"hsa-miR-193b-5p","SPDEF"
"hsa-miR-193b-5p","SPEN"
"hsa-miR-193b-5p","SPTBN1"
"hsa-miR-193b-5p","SPTBN2"
"hsa-miR-193b-5p","SRC"
"hsa-miR-193b-5p","SRCAP"
"hsa-miR-193b-5p","SREBF2"
"hsa-miR-193b-5p","SSR1"
"hsa-miR-193b-5p","SSRP1"
"hsa-miR-193b-5p","SSX2IP"
"hsa-miR-193b-5p","ST14"
"hsa-miR-193b-5p","STRADB"
"hsa-miR-193b-5p","STX16"
"hsa-miR-193b-5p","TACC1"
"hsa-miR-193b-5p","TCF20"
"hsa-miR-193b-5p","TESK2"
"hsa-miR-193b-5p","TJP2"
"hsa-miR-193b-5p","TLE4"
"hsa-miR-193b-5p","TLN1"
"hsa-miR-193b-5p","TM4SF1"
"hsa-miR-193b-5p","TMF1"
"hsa-miR-193b-5p","TOPORS"
"hsa-miR-193b-5p","TP53BP2"
"hsa-miR-193b-5p","TP53RK"
"hsa-miR-193b-5p","TPD52"
"hsa-miR-193b-5p","TRAF1"
"hsa-miR-193b-5p","TRAFD1"
"hsa-miR-193b-5p","TRIM28"
"hsa-miR-193b-5p","TRIM8"
"hsa-miR-193b-5p","TRIP13"
"hsa-miR-193b-5p","TRPS1"
"hsa-miR-193b-5p","TRRAP"
"hsa-miR-193b-5p","TWF1"
"hsa-miR-193b-5p","TXLNA"
"hsa-miR-193b-5p","UBD"
"hsa-miR-193b-5p","UBE2G1"
"hsa-miR-193b-5p","UBE2Z"
"hsa-miR-193b-5p","UBE3A"
"hsa-miR-193b-5p","UBQLN2"
"hsa-miR-193b-5p","UCHL1"
"hsa-miR-193b-5p","UGP2"
"hsa-miR-193b-5p","USP11"
"hsa-miR-193b-5p","USP6NL"
"hsa-miR-193b-5p","UTP6"
"hsa-miR-193b-5p","VAMP8"
"hsa-miR-193b-5p","VAV2"
"hsa-miR-193b-5p","VAV3"
"hsa-miR-193b-5p","VHL"
"hsa-miR-193b-5p","WDR62"
"hsa-miR-193b-5p","WNT5A"
"hsa-miR-193b-5p","XK"
"hsa-miR-193b-5p","XRN2"
"hsa-miR-193b-5p","YLPM1"
"hsa-miR-193b-5p","YWHAG"
"hsa-miR-193b-5p","YWHAQ"
"hsa-miR-193b-5p","YY1"
"hsa-miR-193b-5p","ZBTB33"
"hsa-miR-193b-5p","ZBTB43"
"hsa-miR-193b-5p","ZBTB5"
"hsa-miR-193b-5p","ZEB2"
"hsa-miR-193b-5p","ZMYM2"
"hsa-miR-193b-5p","ZNF101"
"hsa-miR-193b-5p","ZNF24"
"hsa-miR-193b-5p","ZNF384"
"hsa-miR-193b-5p","ZNF8"
"hsa-miR-195-5p","ACTR1A"
"hsa-miR-195-5p","AKAP12"
"hsa-miR-195-5p","ANKS1A"
"hsa-miR-195-5p","ASGR2"
"hsa-miR-195-5p","CADM1"
"hsa-miR-195-5p","CALM1"
"hsa-miR-195-5p","CALU"
"hsa-miR-195-5p","CASKIN1"
"hsa-miR-195-5p","CD163"
"hsa-miR-195-5p","CD28"
"hsa-miR-195-5p","CDKN2B"
"hsa-miR-195-5p","CHRM3"
"hsa-miR-195-5p","CLCN5"
"hsa-miR-195-5p","CSNK1E"
"hsa-miR-195-5p","DGCR2"
"hsa-miR-195-5p","EIF4B"
"hsa-miR-195-5p","ELN"
"hsa-miR-195-5p","ENTPD6"
"hsa-miR-195-5p","FAF1"
"hsa-miR-195-5p","FAM134A"
"hsa-miR-195-5p","FKBP1A"
"hsa-miR-195-5p","FZD4"
"hsa-miR-195-5p","GLP2R"
"hsa-miR-195-5p","GNA12"
"hsa-miR-195-5p","GTPBP1"
"hsa-miR-195-5p","HOXC8"
"hsa-miR-195-5p","IDH3A"
"hsa-miR-195-5p","IL10RA"
"hsa-miR-195-5p","ILF3"
"hsa-miR-195-5p","KLHL26"
"hsa-miR-195-5p","KPNA3"
"hsa-miR-195-5p","MAP2K1"
"hsa-miR-195-5p","MAP2K6"
"hsa-miR-195-5p","MEOX2"
"hsa-miR-195-5p","MMS19"
"hsa-miR-195-5p","MYC"
"hsa-miR-195-5p","NFRKB"
"hsa-miR-195-5p","NISCH"
"hsa-miR-195-5p","NPR3"
"hsa-miR-195-5p","NRP2"
"hsa-miR-195-5p","NUAK1"
"hsa-miR-195-5p","PDE3B"
"hsa-miR-195-5p","PELP1"
"hsa-miR-195-5p","PIM1"
"hsa-miR-195-5p","PPFIA3"
"hsa-miR-195-5p","PPP2R1B"
"hsa-miR-195-5p","PRELP"
"hsa-miR-195-5p","PSMC2"
"hsa-miR-195-5p","PSMD7"
"hsa-miR-195-5p","PTGFR"
"hsa-miR-195-5p","PTPRM"
"hsa-miR-195-5p","RAB1A"
"hsa-miR-195-5p","RPL14"
"hsa-miR-195-5p","RTN4"
"hsa-miR-195-5p","SPOCK3"
"hsa-miR-195-5p","SSRP1"
"hsa-miR-195-5p","SVEP1"
"hsa-miR-195-5p","TACC1"
"hsa-miR-195-5p","TNFSF13B"
"hsa-miR-195-5p","TOMM20"
"hsa-miR-195-5p","TPM3"
"hsa-miR-195-5p","UCP2"
"hsa-miR-195-5p","VIM"
"hsa-miR-195-5p","YWHAG"
"hsa-miR-195-5p","YWHAH"
"hsa-miR-196a-5p","ABI2"
"hsa-miR-196a-5p","ABT1"
"hsa-miR-196a-5p","ADNP"
"hsa-miR-196a-5p","AGFG1"
"hsa-miR-196a-5p","AHSA1"
"hsa-miR-196a-5p","AKIRIN2"
"hsa-miR-196a-5p","ANXA1"
"hsa-miR-196a-5p","APP"
"hsa-miR-196a-5p","ARHGAP21"
"hsa-miR-196a-5p","ARHGEF15"
"hsa-miR-196a-5p","ARID1A"
"hsa-miR-196a-5p","ARID1B"
"hsa-miR-196a-5p","ATP1A1"
"hsa-miR-196a-5p","ATP2B4"
"hsa-miR-196a-5p","AXL"
"hsa-miR-196a-5p","BAHD1"
"hsa-miR-196a-5p","BAMBI"
"hsa-miR-196a-5p","BCL11A"
"hsa-miR-196a-5p","BCOR"
"hsa-miR-196a-5p","BMP7"
"hsa-miR-196a-5p","BNC2"
"hsa-miR-196a-5p","BRD2"
"hsa-miR-196a-5p","BUB1"
"hsa-miR-196a-5p","C1orf35"
"hsa-miR-196a-5p","CALM1"
"hsa-miR-196a-5p","CALM3"
"hsa-miR-196a-5p","CAV1"
"hsa-miR-196a-5p","CBFA2T3"
"hsa-miR-196a-5p","CCNB1"
"hsa-miR-196a-5p","CDH1"
"hsa-miR-196a-5p","CDK2"
"hsa-miR-196a-5p","CEBPG"
"hsa-miR-196a-5p","CHAF1B"
"hsa-miR-196a-5p","CLK2"
"hsa-miR-196a-5p","CLSTN1"
"hsa-miR-196a-5p","CSNK1D"
"hsa-miR-196a-5p","CSNK1E"
"hsa-miR-196a-5p","CTBP2"
"hsa-miR-196a-5p","CTNND1"
"hsa-miR-196a-5p","DAB2IP"
"hsa-miR-196a-5p","DCP2"
"hsa-miR-196a-5p","DCTPP1"
"hsa-miR-196a-5p","DFFA"
"hsa-miR-196a-5p","DHX9"
"hsa-miR-196a-5p","DIAPH2"
"hsa-miR-196a-5p","DNPEP"
"hsa-miR-196a-5p","DST"
"hsa-miR-196a-5p","DVL3"
"hsa-miR-196a-5p","EBF1"
"hsa-miR-196a-5p","EEF2"
"hsa-miR-196a-5p","EIF3B"
"hsa-miR-196a-5p","EIF3G"
"hsa-miR-196a-5p","EIF4G1"
"hsa-miR-196a-5p","ENO1"
"hsa-miR-196a-5p","EPHA3"
"hsa-miR-196a-5p","EPS15"
"hsa-miR-196a-5p","ERG"
"hsa-miR-196a-5p","ETV5"
"hsa-miR-196a-5p","EWSR1"
"hsa-miR-196a-5p","F2RL2"
"hsa-miR-196a-5p","FBL"
"hsa-miR-196a-5p","FBN1"
"hsa-miR-196a-5p","FEM1A"
"hsa-miR-196a-5p","FGF2"
"hsa-miR-196a-5p","FOXO1"
"hsa-miR-196a-5p","GEMIN4"
"hsa-miR-196a-5p","GGA3"
"hsa-miR-196a-5p","GLUL"
"hsa-miR-196a-5p","GNB5"
"hsa-miR-196a-5p","GOT2"
"hsa-miR-196a-5p","HABP4"
"hsa-miR-196a-5p","HCFC1"
"hsa-miR-196a-5p","HDAC9"
"hsa-miR-196a-5p","HMGA1"
"hsa-miR-196a-5p","HMOX1"
"hsa-miR-196a-5p","HOOK1"
"hsa-miR-196a-5p","HOXB6"
"hsa-miR-196a-5p","HOXB7"
"hsa-miR-196a-5p","HOXB8"
"hsa-miR-196a-5p","HOXC8"
"hsa-miR-196a-5p","HOXD8"
"hsa-miR-196a-5p","HSP90AB1"
"hsa-miR-196a-5p","IFNGR1"
"hsa-miR-196a-5p","IFT140"
"hsa-miR-196a-5p","IGF1R"
"hsa-miR-196a-5p","IGFBP3"
"hsa-miR-196a-5p","IGFBP7"
"hsa-miR-196a-5p","IL10RB"
"hsa-miR-196a-5p","ING5"
"hsa-miR-196a-5p","IRAK1BP1"
"hsa-miR-196a-5p","ITGA2"
"hsa-miR-196a-5p","ITGA3"
"hsa-miR-196a-5p","ITGB1"
"hsa-miR-196a-5p","KAT5"
"hsa-miR-196a-5p","KIAA1549"
"hsa-miR-196a-5p","KLF5"
"hsa-miR-196a-5p","KRT5"
"hsa-miR-196a-5p","LBR"
"hsa-miR-196a-5p","LDB1"
"hsa-miR-196a-5p","LDB2"
"hsa-miR-196a-5p","LHX4"
"hsa-miR-196a-5p","LIMD1"
"hsa-miR-196a-5p","LLGL1"
"hsa-miR-196a-5p","LMO7"
"hsa-miR-196a-5p","LRP1B"
"hsa-miR-196a-5p","LRP2"
"hsa-miR-196a-5p","LRRC41"
"hsa-miR-196a-5p","MAML1"
"hsa-miR-196a-5p","MAML3"
"hsa-miR-196a-5p","MAP4"
"hsa-miR-196a-5p","MAPK8"
"hsa-miR-196a-5p","MCM3"
"hsa-miR-196a-5p","MCM3AP"
"hsa-miR-196a-5p","MDC1"
"hsa-miR-196a-5p","MOAP1"
"hsa-miR-196a-5p","MPP2"
"hsa-miR-196a-5p","MSH2"
"hsa-miR-196a-5p","MYBBP1A"
"hsa-miR-196a-5p","MYO18A"
"hsa-miR-196a-5p","NAP1L4"
"hsa-miR-196a-5p","NCL"
"hsa-miR-196a-5p","NEDD4L"
"hsa-miR-196a-5p","NOLC1"
"hsa-miR-196a-5p","NPM1"
"hsa-miR-196a-5p","NR6A1"
"hsa-miR-196a-5p","NSD1"
"hsa-miR-196a-5p","NUP62"
"hsa-miR-196a-5p","NUPL1"
"hsa-miR-196a-5p","OAT"
"hsa-miR-196a-5p","OTX1"
"hsa-miR-196a-5p","PAN2"
"hsa-miR-196a-5p","PARP2"
"hsa-miR-196a-5p","PAX3"
"hsa-miR-196a-5p","PAX9"
"hsa-miR-196a-5p","PCGF2"
"hsa-miR-196a-5p","PITPNA"
"hsa-miR-196a-5p","PKP4"
"hsa-miR-196a-5p","PLAGL2"
"hsa-miR-196a-5p","PLAT"
"hsa-miR-196a-5p","PLSCR4"
"hsa-miR-196a-5p","PLXNA3"
"hsa-miR-196a-5p","PMPCA"
"hsa-miR-196a-5p","PNN"
"hsa-miR-196a-5p","POGZ"
"hsa-miR-196a-5p","PPP2R1A"
"hsa-miR-196a-5p","PPP2R1B"
"hsa-miR-196a-5p","PPRC1"
"hsa-miR-196a-5p","PRLR"
"hsa-miR-196a-5p","PTPN2"
"hsa-miR-196a-5p","PVRL3"
"hsa-miR-196a-5p","RAB11FIP4"
"hsa-miR-196a-5p","RAB31"
"hsa-miR-196a-5p","RAB3IP"
"hsa-miR-196a-5p","RAD9A"
"hsa-miR-196a-5p","RAF1"
"hsa-miR-196a-5p","RALGPS2"
"hsa-miR-196a-5p","RANBP10"
"hsa-miR-196a-5p","RAP1B"
"hsa-miR-196a-5p","RASSF7"
"hsa-miR-196a-5p","RBBP4"
"hsa-miR-196a-5p","RBM8A"
"hsa-miR-196a-5p","RBMX"
"hsa-miR-196a-5p","RDX"
"hsa-miR-196a-5p","RFC2"
"hsa-miR-196a-5p","RFX1"
"hsa-miR-196a-5p","RGL2"
"hsa-miR-196a-5p","RGS3"
"hsa-miR-196a-5p","RHOA"
"hsa-miR-196a-5p","RPA1"
"hsa-miR-196a-5p","RPS2"
"hsa-miR-196a-5p","RRAS2"
"hsa-miR-196a-5p","RTN4"
"hsa-miR-196a-5p","S1PR1"
"hsa-miR-196a-5p","SATB2"
"hsa-miR-196a-5p","SDCBP"
"hsa-miR-196a-5p","SETD7"
"hsa-miR-196a-5p","SFMBT1"
"hsa-miR-196a-5p","SH3D19"
"hsa-miR-196a-5p","SH3GL3"
"hsa-miR-196a-5p","SIX4"
"hsa-miR-196a-5p","SMAD6"
"hsa-miR-196a-5p","SMARCC1"
"hsa-miR-196a-5p","SMARCE1"
"hsa-miR-196a-5p","SMG5"
"hsa-miR-196a-5p","SNRPD1"
"hsa-miR-196a-5p","SNRPD3"
"hsa-miR-196a-5p","SPINT1"
"hsa-miR-196a-5p","SRCAP"
"hsa-miR-196a-5p","SRF"
"hsa-miR-196a-5p","SSX2IP"
"hsa-miR-196a-5p","STX12"
"hsa-miR-196a-5p","STX16"
"hsa-miR-196a-5p","TCF20"
"hsa-miR-196a-5p","TEAD3"
"hsa-miR-196a-5p","TGFBR2"
"hsa-miR-196a-5p","TLR4"
"hsa-miR-196a-5p","TRAP1"
"hsa-miR-196a-5p","TRIM27"
"hsa-miR-196a-5p","TRIM37"
"hsa-miR-196a-5p","TRPC3"
"hsa-miR-196a-5p","TSC2"
"hsa-miR-196a-5p","TSPAN3"
"hsa-miR-196a-5p","TXNDC11"
"hsa-miR-196a-5p","U2AF2"
"hsa-miR-196a-5p","UBE2Z"
"hsa-miR-196a-5p","USP11"
"hsa-miR-196a-5p","VAV3"
"hsa-miR-196a-5p","VIM"
"hsa-miR-196a-5p","VLDLR"
"hsa-miR-196a-5p","VSNL1"
"hsa-miR-196a-5p","WDR91"
"hsa-miR-196a-5p","WWC1"
"hsa-miR-196a-5p","XBP1"
"hsa-miR-196a-5p","XRCC6"
"hsa-miR-196a-5p","YWHAG"
"hsa-miR-196a-5p","ZBTB24"
"hsa-miR-196a-5p","ZFP64"
"hsa-miR-196a-5p","ZNF512B"
"hsa-miR-196a-5p","ZNF516"
"hsa-miR-196a-5p","ZNF557"
"hsa-miR-196a-5p","ZNF689"
"hsa-miR-196a-5p","ZNF691"
"hsa-miR-196b-5p","ANXA1"
"hsa-miR-196b-5p","CALM1"
"hsa-miR-196b-5p","CALM3"
"hsa-miR-196b-5p","CEBPG"
"hsa-miR-196b-5p","DDX19A"
"hsa-miR-196b-5p","DDX19B"
"hsa-miR-196b-5p","EEF2"
"hsa-miR-196b-5p","ERG"
"hsa-miR-196b-5p","HOXC8"
"hsa-miR-196b-5p","IGFBP7"
"hsa-miR-196b-5p","MAML3"
"hsa-miR-196b-5p","RAB31"
"hsa-miR-196b-5p","RHOA"
"hsa-miR-196b-5p","SDCBP"
"hsa-miR-196b-5p","TRAP1"
"hsa-miR-196b-5p","TSC2"
"hsa-miR-196b-5p","YWHAB"
"hsa-miR-197-5p","ACVR2B"
"hsa-miR-197-5p","AFF4"
"hsa-miR-197-5p","ANK3"
"hsa-miR-197-5p","APPL1"
"hsa-miR-197-5p","ARFGEF2"
"hsa-miR-197-5p","ARIH1"
"hsa-miR-197-5p","ATP6V1A"
"hsa-miR-197-5p","ATXN3"
"hsa-miR-197-5p","BAZ1A"
"hsa-miR-197-5p","BIRC6"
"hsa-miR-197-5p","BTAF1"
"hsa-miR-197-5p","CAND1"
"hsa-miR-197-5p","CANX"
"hsa-miR-197-5p","CBX5"
"hsa-miR-197-5p","CDC73"
"hsa-miR-197-5p","CENPJ"
"hsa-miR-197-5p","COPB1"
"hsa-miR-197-5p","CTNND1"
"hsa-miR-197-5p","CYLD"
"hsa-miR-197-5p","DHX9"
"hsa-miR-197-5p","DVL3"
"hsa-miR-197-5p","EIF2AK3"
"hsa-miR-197-5p","ELF1"
"hsa-miR-197-5p","ERCC6"
"hsa-miR-197-5p","EXPH5"
"hsa-miR-197-5p","FBXO30"
"hsa-miR-197-5p","FNBP4"
"hsa-miR-197-5p","FOXJ3"
"hsa-miR-197-5p","GMEB1"
"hsa-miR-197-5p","GOLGB1"
"hsa-miR-197-5p","GPBP1L1"
"hsa-miR-197-5p","HMGXB4"
"hsa-miR-197-5p","HNRNPU"
"hsa-miR-197-5p","HSPA4"
"hsa-miR-197-5p","HSPA9"
"hsa-miR-197-5p","KIF3A"
"hsa-miR-197-5p","KIF3B"
"hsa-miR-197-5p","KPNA5"
"hsa-miR-197-5p","KPNA6"
"hsa-miR-197-5p","KTN1"
"hsa-miR-197-5p","MAML1"
"hsa-miR-197-5p","MAPK1"
"hsa-miR-197-5p","MECP2"
"hsa-miR-197-5p","MYO6"
"hsa-miR-197-5p","NCOA3"
"hsa-miR-197-5p","NFYA"
"hsa-miR-197-5p","NUFIP2"
"hsa-miR-197-5p","NUP153"
"hsa-miR-197-5p","PARD6B"
"hsa-miR-197-5p","PDLIM5"
"hsa-miR-197-5p","PEX13"
"hsa-miR-197-5p","PHAX"
"hsa-miR-197-5p","PIAS3"
"hsa-miR-197-5p","POLA1"
"hsa-miR-197-5p","PPM1B"
"hsa-miR-197-5p","PRDM2"
"hsa-miR-197-5p","PURB"
"hsa-miR-197-5p","RANBP2"
"hsa-miR-197-5p","RBAK"
"hsa-miR-197-5p","RBM41"
"hsa-miR-197-5p","RORA"
"hsa-miR-197-5p","SECISBP2"
"hsa-miR-197-5p","SETD5"
"hsa-miR-197-5p","SLC35E1"
"hsa-miR-197-5p","SON"
"hsa-miR-197-5p","SS18"
"hsa-miR-197-5p","SSR1"
"hsa-miR-197-5p","TBK1"
"hsa-miR-197-5p","TBL1XR1"
"hsa-miR-197-5p","TMF1"
"hsa-miR-197-5p","TNPO1"
"hsa-miR-197-5p","TOB1"
"hsa-miR-197-5p","TOP2B"
"hsa-miR-197-5p","USP6NL"
"hsa-miR-197-5p","ZBTB43"
"hsa-miR-197-5p","ZNF208"
"hsa-miR-197-5p","ZNF274"
"hsa-miR-197-5p","ZNF354A"
"hsa-miR-197-5p","ZNF417"
"hsa-miR-1976","AGTRAP"
"hsa-miR-1976","BAG4"
"hsa-miR-1976","PLEKHO1"
"hsa-miR-1976","SYK"
"hsa-miR-199a-5p","ALX4"
"hsa-miR-199a-5p","APEX1"
"hsa-miR-199a-5p","CAD"
"hsa-miR-199a-5p","CAV1"
"hsa-miR-199a-5p","CAV2"
"hsa-miR-199a-5p","CDK5R1"
"hsa-miR-199a-5p","CHN2"
"hsa-miR-199a-5p","CHRM3"
"hsa-miR-199a-5p","CPSF1"
"hsa-miR-199a-5p","FUT4"
"hsa-miR-199a-5p","HOXB6"
"hsa-miR-199a-5p","ILF3"
"hsa-miR-199a-5p","MCM6"
"hsa-miR-199a-5p","MYBBP1A"
"hsa-miR-199a-5p","NCL"
"hsa-miR-199a-5p","PSRC1"
"hsa-miR-199a-5p","RNF11"
"hsa-miR-199a-5p","RNF14"
"hsa-miR-199a-5p","SF3B3"
"hsa-miR-199a-5p","SMARCA4"
"hsa-miR-199a-5p","SNAP25"
"hsa-miR-199a-5p","SNTB1"
"hsa-miR-199a-5p","STX11"
"hsa-miR-199a-5p","WASF1"
"hsa-miR-199a-5p","ZNF512B"
"hsa-miR-199b-5p","ALX4"
"hsa-miR-199b-5p","APEX1"
"hsa-miR-199b-5p","CAD"
"hsa-miR-199b-5p","CAV1"
"hsa-miR-199b-5p","CAV2"
"hsa-miR-199b-5p","CDK5R1"
"hsa-miR-199b-5p","CHRM3"
"hsa-miR-199b-5p","CPSF1"
"hsa-miR-199b-5p","DNMT3A"
"hsa-miR-199b-5p","ILF3"
"hsa-miR-199b-5p","KPNB1"
"hsa-miR-199b-5p","NCL"
"hsa-miR-199b-5p","RNF11"
"hsa-miR-199b-5p","SF3B3"
"hsa-miR-199b-5p","SMARCA4"
"hsa-miR-199b-5p","SNAP25"
"hsa-miR-199b-5p","SNTB1"
"hsa-miR-199b-5p","STX11"
"hsa-miR-199b-5p","ZNF512B"
"hsa-miR-19a-5p","ADRB1"
"hsa-miR-19a-5p","ANXA7"
"hsa-miR-19a-5p","APP"
"hsa-miR-19a-5p","ARID1A"
"hsa-miR-19a-5p","ATP2B1"
"hsa-miR-19a-5p","BTBD3"
"hsa-miR-19a-5p","CALM1"
"hsa-miR-19a-5p","CALM2"
"hsa-miR-19a-5p","CAV1"
